[Class 1], LDA, 1, 0.7428985604680821, 0.036528445969286054
[Class 2], LDA, 1, 0.668951794056245, 0.06443655896274417
[General], LDA, 1, 0.7012131061426836, 0.04286383800172397
[Class 1], LDA, 2, 0.7420560696255913, 0.0405807552285291
[Class 2], LDA, 2, 0.6891209169183439, 0.056309853683610175
[General], LDA, 2, 0.7128599100430087, 0.04293426187896363
[Class 1], LDA, 3, 0.7264733747203853, 0.044802874295481465
[Class 2], LDA, 3, 0.7023373573406667, 0.060826227184928285
[General], LDA, 3, 0.7128927410617552, 0.03163999049292257
[Class 1], LDA, 4, 0.7215283197753304, 0.04925042986321184
[Class 2], LDA, 4, 0.7168833324258576, 0.0567163065516467
[General], LDA, 4, 0.718720246889261, 0.03257874860862577
[Class 1], LDA, 5, 0.7384256571200397, 0.07078635432634371
[Class 2], LDA, 5, 0.723463086473966, 0.035455448846576226
[General], LDA, 5, 0.7303752585442727, 0.042919990305042593
[Class 1], LDA, 6, 0.736426649183532, 0.07090297514805863
[Class 2], LDA, 6, 0.722006790983791, 0.044422917746681036
[General], LDA, 6, 0.728027840703897, 0.04984208215537991
[Class 1], LDA, 7, 0.7281638434408874, 0.06419599883548051
[Class 2], LDA, 7, 0.7157146832190268, 0.05386308713643699
[General], LDA, 7, 0.7222167503857645, 0.04167174618355443
[Class 1], LDA, 8, 0.0, 0.0
[Class 2], LDA, 8, 0.0, 0.0
[General], LDA, 8, 0.0, 0.0
[Class 1], QDA, 1, 0.09622374304104003, 0.04591251247650814
[Class 2], QDA, 1, 0.9294959360401571, 0.024043211333030924
[General], QDA, 1, 0.5448964181358548, 0.04186706717367339
[Class 1], QDA, 2, 0.09622374304104003, 0.04591251247650814
[Class 2], QDA, 2, 0.9294959360401571, 0.024043211333030924
[General], QDA, 2, 0.5448964181358548, 0.04186706717367339
[Class 1], QDA, 3, 0.09622374304104003, 0.04591251247650814
[Class 2], QDA, 3, 0.9294959360401571, 0.024043211333030924
[General], QDA, 3, 0.5448964181358548, 0.04186706717367339
[Class 1], QDA, 4, 0.09622374304104003, 0.04591251247650814
[Class 2], QDA, 4, 0.9232886949483293, 0.026498650304088555
[General], QDA, 4, 0.5413999146393512, 0.04018043580861977
[Class 1], QDA, 5, 0.10101006782736482, 0.04318015099812767
[Class 2], QDA, 5, 0.9253463081170535, 0.028017947703233775
[General], QDA, 5, 0.5448964181358548, 0.039667914516764234
[Class 1], QDA, 6, 0.10744635837064925, 0.054472328191005004
[Class 2], QDA, 6, 0.9253192606216517, 0.02394843460246874
[General], QDA, 6, 0.5472192127121704, 0.04529660227396136
[Class 1], QDA, 7, 0.10744635837064925, 0.054472328191005004
[Class 2], QDA, 7, 0.9253192606216517, 0.02394843460246874
[General], QDA, 7, 0.5472192127121704, 0.04529660227396136
[Class 1], QDA, 8, 0.0, 0.0
[Class 2], QDA, 8, 0.0, 0.0
[General], QDA, 8, 0.0, 0.0
[Class 1], GaussianNB, 1, 0.7951789428051247, 0.03747026771982278
[Class 2], GaussianNB, 1, 0.6113747534788736, 0.04636612799483296
[General], GaussianNB, 1, 0.6953938080698645, 0.03544895707233884
[Class 1], GaussianNB, 2, 0.7915534906170335, 0.056224651216199614
[Class 2], GaussianNB, 2, 0.6275212891484505, 0.06318609467468353
[General], GaussianNB, 2, 0.702370399553498, 0.05237520237351562
[Class 1], GaussianNB, 3, 0.7792213167425209, 0.06388754903346416
[Class 2], GaussianNB, 3, 0.6604474280365734, 0.04884197551043928
[General], GaussianNB, 3, 0.7140172034538231, 0.051706622098572665
[Class 1], GaussianNB, 4, 0.6747889583766252, 0.0891761970773275
[Class 2], GaussianNB, 4, 0.7699523863905018, 0.061854555807169705
[General], GaussianNB, 4, 0.7268705472930824, 0.0416657101082885
[Class 1], GaussianNB, 5, 0.6749303081126635, 0.09461265971883627
[Class 2], GaussianNB, 5, 0.7601078258127153, 0.06609788759339376
[General], GaussianNB, 5, 0.7210594569749499, 0.0467075598652615
[Class 1], GaussianNB, 6, 0.682286138885833, 0.10328732497882602
[Class 2], GaussianNB, 6, 0.748369701902423, 0.06731395519967044
[General], GaussianNB, 6, 0.7187038313798877, 0.05041609958997789
[Class 1], GaussianNB, 7, 0.6277021294349575, 0.10755628881611204
[Class 2], GaussianNB, 7, 0.7730416464252404, 0.06150239671877786
[General], GaussianNB, 7, 0.7058915263140615, 0.043383912575763225
[Class 1], GaussianNB, 8, 0.0, 0.0
[Class 2], GaussianNB, 8, 0.0, 0.0
[General], GaussianNB, 8, 0.0, 0.0
[Class 1], LogRegression, 1, 0.5381220714306086, 0.04750442665713686
[Class 2], LogRegression, 1, 0.7714603549715653, 0.04772839815811574
[General], LogRegression, 1, 0.6627597754358318, 0.031303339090240884
[Class 1], LogRegression, 2, 0.5592103766259077, 0.04165632319867347
[Class 2], LogRegression, 2, 0.7567133680861239, 0.04898366658671119
[General], LogRegression, 2, 0.6639416921107062, 0.024574428738478205
[Class 1], LogRegression, 3, 0.5263106341193103, 0.03360159367996297
[Class 2], LogRegression, 3, 0.7886984957349812, 0.06370712649249437
[General], LogRegression, 3, 0.6662480711776486, 0.029091132255983327
[Class 1], LogRegression, 4, 0.5263106341193103, 0.03360159367996297
[Class 2], LogRegression, 4, 0.7908352478717333, 0.0632315672903107
[General], LogRegression, 4, 0.6674135723431497, 0.027989734788970166
[Class 1], LogRegression, 5, 0.5506577316438969, 0.037480943165213
[Class 2], LogRegression, 5, 0.7720296900180245, 0.05532043645071241
[General], LogRegression, 5, 0.6686365277914573, 0.025430522267051184
[Class 1], LogRegression, 6, 0.5541190731697545, 0.04304647947601463
[Class 2], LogRegression, 6, 0.7604404864353569, 0.051484787507462305
[General], LogRegression, 6, 0.6639498998653929, 0.022737010865577105
[Class 1], LogRegression, 7, 0.5767333582558832, 0.04949195402784278
[Class 2], LogRegression, 7, 0.7412076252959019, 0.06201449374400306
[General], LogRegression, 7, 0.6639745231294527, 0.0349185165308844
